,CHICPK_7_UNIT 1,GEN,Chicago Park Powerhouse,42,HYDRO,WATER,NP15,CISO,PGAE
,CHILLS_1_SYCENG,GEN,Sycamore Energy 1,1.5,COMBUSTION TURBINE,BIOGAS,SP15,CISO,SDGE
,CHILLS_7_UNITA1,GEN,Sycamore Energy 2,2.25,,BIOGAS,SP15,CISO,SDGE
,CHINO_2_APEBT1,GEN,Pomona Energy Storage,20,OTHER,LESR,SP15,CISO,SCE
,CHINO_2_JURUPA,GEN,Jurupa,1.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,CHINO_2_QF,GEN,CHINO QFS,0.58,OTHER,OTHER,SP15,CISO,SCE
,CHINO_2_SASOLR,GEN,SS San Antonio West LLC,1.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,CHINO_2_SOLAR,GEN,Chino RT Solar 1,1,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,CHINO_2_SOLAR2,GEN,Kona Solar - Terra Francesca,1.49,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,CHINO_6_CIMGEN,GEN,O.L.S. ENERGY COMPANY -- CHINO,27.75,,OTHER,SP15,CISO,SCE
,CHINO_6_SMPPAP,GEN,AltaGas Pomona Energy,44,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,CHINO_7_MILIKN,GEN,MN Milliken Genco LLC,1.9,RECIPROCATING ENGINE,BIOGAS,SP15,CISO,SCE
,CHWCHL_1_BIOMAS,GEN,Chow II Biomass to Energy,10.8,STEAM,BIOMASS,NP15,CISO,PGAE
,CHWCHL_1_UNIT,GEN,CHOW 2 PEAKER PLANT,48.6,RECIPROCATING ENGINE,NATURAL GAS,NP15,CISO,PGAE
,CLOVDL_1_SOLAR,GEN,Cloverdale Solar I,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,CLOVER_2_UNIT,GEN,Clover Creek,0.99,HYDRO,WATER,NP15,CISO,PGAE
,CLRKRD_6_LIMESD,GEN,Lime Saddle Hydro,2,HYDRO,WATER,NP15,CISO,PGAE
,CLRMTK_1_QF,GEN,SMALL QF AGGREGATION - OAKLAND,1.25,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,CNTNLA_2_SOLAR1,GEN,Centinela Solar Energy I ,125,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CNTNLA_2_SOLAR2,GEN,Centinels Solar Energy 2,45.6,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CNTRVL_6_UNIT,GEN,Centerville,6.4,HYDRO,WATER,NP15,CISO,PGAE
,COCOPP_2_CTG1,GEN,Marsh Landing 1,204.2,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,COCOPP_2_CTG2,GEN,Marsh Landing 2,202.7,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,COCOPP_2_CTG3,GEN,Marsh Landing 3,208.96,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,COCOPP_2_CTG4,GEN,Marsh Landing 4,204.29,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,COCOSB_6_SOLAR,GEN,Oakley Solar Project,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,COGNAT_1_UNIT,GEN,Stockton Biomas,48,STEAM,BIOMASS,NP15,CISO,PGAE
,COLEMN_2_UNIT,GEN,Coleman,13,HYDRO,WATER,NP15,CISO,PGAE
,COLGAT_7_UNIT 1,GEN,Colgate Powerhouse Unit 1,176.72,HYDRO,WATER,NP15,CISO,PGAE
,COLGAT_7_UNIT 2,GEN,Colgate Powerhouse Unit 2,175.67,HYDRO,WATER,NP15,CISO,PGAE
,COLGNS_2_CNSSR1,TG,ColGreen North Shore ,74.8,PHOTO VOLTAIC,SUN,SP15,IID,SCE
,COLTON_6_AGUAM1,GEN,AGUA MANSA UNIT 1 (CITY OF COLTON),43,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,CLTN
COLUSA_2_PL1X3,COLUSA_2_CTG1,GEN,Colusa Generating Station,213.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
COLUSA_2_PL1X3,COLUSA_2_CTG2,GEN,Colusa Generating Station,213.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
COLUSA_2_PL1X3,COLUSA_2_PL1X3,GEN,Colusa Generating Station,641,COMBINED CYCLE,NATURAL GAS,NP15,CISO,PGAE
COLUSA_2_PL1X3,COLUSA_2_STG,GEN,Colusa Generating Station,411,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
COLVIL_7_PL1X2,COLVIL_7_PL1X2,GEN,COLLIERVILLE HYDRO UNIT 1 & 2 AGGREGATE,246.86,HYDRO,WATER,NP15,CISO,NCPA
COLVIL_7_PL1X2,COLVIL_7_UNIT 1,GEN,COLLIERVILLE HYDRO UNIT 1,126.5,HYDRO,WATER,NP15,CISO,
COLVIL_7_PL1X2,COLVIL_7_UNIT 2,GEN,COLLIERVILLE HYDRO UNIT 2,126,HYDRO,WATER,NP15,CISO,
,CONTRL_1_CASAD1,GEN,Mammoth G1,10,OTHER,GEOTHERMAL,SP15,CISO,SCE
,CONTRL_1_CASAD3,GEN,Mammoth G3,14,OTHER,GEOTHERMAL,SP15,CISO,SCE
,CONTRL_1_LUNDY,GEN,LUNDY,3,HYDRO,WATER,SP15,CISO,SCE
,CONTRL_1_OXBOW,GEN,OXBOW GEOTHERMAL CORPORATION,64.7,COMBUSTION TURBINE,GEOTHERMAL,SP15,CISO,SCE
,CONTRL_1_POOLE,GEN,POOLE HYDRO PLANT 1,10.9,HYDRO,WATER,SP15,CISO,SCE
,CONTRL_1_QF,GEN,CONTROL QFS,13.4,OTHER,OTHER,SP15,CISO,SCE
,CONTRL_1_RUSHCK,GEN,RUSH CREEK,11.94,HYDRO,WATER,SP15,CISO,SCE
,COPMT2_2_SOLAR2,GEN,CMS2,155,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,COPMT4_2_SOLAR4,GEN,Copper Mountain Solar 4,92,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,COPMTN_2_CM10,GEN,Copper Mountain 10,10,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,COPMTN_2_SOLAR1,GEN,Copper Mountain 48,48,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,CORCAN_1_SOLAR1,GEN,CID Solar,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,CORCAN_1_SOLAR2,GEN,Corcoran City,11,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,CORONS_2_SOLAR,GEN,Master Development Corona,0.99,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
CORONS_6_CLRWTR,CORONS_6_CLRCTG,GEN,CORONS_6_CLRCTG,23.8,,,SP15,CISO,
CORONS_6_CLRWTR,CORONS_6_CLRSTG,GEN,CORONS_6_CLRSTG,8.5,,,SP15,CISO,
CORONS_6_CLRWTR,CORONS_6_CLRWTR,GEN,Clearwater Power Plant,28,COMBINED CYCLE,NATURAL GAS,SP15,CISO,RVSD
,CORRAL_6_SJOAQN,GEN,Ameresco San Joaquin,4.3,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,COTTLE_2_FRNKNH,GEN,Frankenheimer Power Plant,5.3,HYDRO,WATER,NP15,CISO,PGAE
,COVERD_2_HCKHY1,GEN,HATCHET CREEK,6.89,HYDRO,WATER,NP15,CISO,PGAE
,COVERD_2_MCKHY1,GEN,Montgomery Creek Hydro,2.8,HYDRO,WATER,NP15,CISO,PGAE
,COVERD_2_QFUNTS,GEN,COVE ROAD HYDRO QF UNITS,5.75,HYDRO,WATER,NP15,CISO,PGAE
,COVERD_2_RCKHY1,GEN,ROARING CREEK,2,HYDRO,WATER,NP15,CISO,PGAE
,COWCRK_2_UNIT,GEN,Cow Creek Hydro,2,HYDRO,WATER,NP15,CISO,PGAE
,CPSTNO_7_PRMADS,GEN,PRIMA DESCHECHA (CAPISTRANO),6.1,RECIPROCATING ENGINE,BIOGAS,SP15,CISO,SDGE
,CPVERD_2_SOLAR,GEN,Campo Verde Solar,139,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CRELMN_6_RAMON1,GEN,Ramona 1,2,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CRELMN_6_RAMON2,GEN,Ramona 2,5,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CRELMN_6_RAMSR3,GEN,Ramona Solar Energy,4.32,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CRESSY_1_PARKER,GEN,PARKER POWERHOUSE,2.83,HYDRO,WATER,NP15,CISO,PGAE
CRESTA_7_PL1X2,CRESTA_7_PL1X2,GEN,CRESTA PH UNIT 1 & 2 AGGREGATE,70.4,HYDRO,WATER,NP15,CISO,PGAE
CRESTA_7_PL1X2,CRESTA_7_UNIT 1,GEN,CRESTA UNIT #1,35.2,HYDRO,WATER,NP15,CISO,
CRESTA_7_PL1X2,CRESTA_7_UNIT 2,GEN,CRESTA UNIT #2,35.2,HYDRO,WATER,NP15,CISO,
,CRNEVL_6_CRNVA,GEN,Crane Valley ,0.9,HYDRO,WATER,NP15,CISO,PGAE
,CRNEVL_6_SJQN 2,GEN,SAN JOAQUIN 2,3.2,HYDRO,WATER,NP15,CISO,PGAE
,CRNEVL_6_SJQN 3,GEN,SAN JOAQUIN 3,4.2,HYDRO,WATER,NP15,CISO,PGAE
,CROKET_7_UNIT,GEN,CROCKETT COGEN,240,STEAM,NATURAL GAS,NP15,CISO,PGAE
,CRSTWD_6_KUMYAY,GEN,Kumeyaay Wind Farm,50,WIND,WIND,SP15,CISO,SDGE
,CRWCKS_1_SOLAR1,GEN,Crow Creek Solar 1,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,CSCCOG_1_UNIT 1,GEN,SANTA CLARA CO-GEN,7,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,NCPA
,CSCGNR_1_UNIT 1,GEN,GIANERA PEAKER UNIT 1,24.75,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,NCPA
,CSCGNR_1_UNIT 2,GEN,GIANERA PEAKER UNIT 2,24.75,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,NCPA
,CSLR4S_2_SOLAR,GEN,Csolar IV South,130,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,CSTOGA_6_LNDFIL,GEN,Clover Flat Land Fill Gas,0.85,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,CSTRVL_7_PL1X2,GEN,Marina Land Fill Gas,4.53,RECIPROCATING ENGINE,OTHER,NP15,CISO,PGAE
,CSTRVL_7_QFUNTS,GEN,Castroville QF Aggregate,2,OTHER,OTHER,NP15,CISO,PGAE
,CTNWDP_1_QF,GEN,SMALL QF AGGREGATION - BURNEY,0.5,HYDRO,WATER,NP15,CISO,PGAE
,CUMBIA_1_SOLAR,GEN,Columbia Solar Energy II,19,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,CURTIS_1_CANLCK,GEN,Canal Creek Powerhouse,0.9,HYDRO,WATER,NP15,CISO,PGAE
,CURTIS_1_FARFLD,GEN,Fairfield Powerhouse,0.9,HYDRO,WATER,NP15,CISO,PGAE
,CUYAMS_6_CUYSR1,GEN,Cuyama Solar,40,PHOTO VOLTAIC,SUN,ZP26,CISO,PGAE
,DAIRLD_1_MD1SL1,GEN,Madera 1,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,DALYCT_1_FCELL,GEN,PGE San Francisco State Fuel Cell,1.6,OTHER,NATURAL GAS,NP15,CISO,PGAE
,DAVIS_1_SOLAR1,GEN,Grasslands 3,1,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,DAVIS_1_SOLAR2,GEN,Grasslands 4,1,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,DAVIS_7_MNMETH,GEN,MM Yolo Power LLC,4,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,DEADCK_1_UNIT,GEN,DEADCK_1_UNIT,2,HYDRO,WATER,NP15,CISO,PGAE
,DEERCR_6_UNIT 1,GEN,DEER CREEK,7,HYDRO,WATER,NP15,CISO,PGAE
,DELAMO_2_SOLAR1,GEN,Golden Springs Building H,1.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLAR2,GEN,Golden Springs Building M,1.75,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLAR3,GEN,Golden Springs Building G,1.25,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLAR4,GEN,Golden Springs Building F,1.3,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLAR5,GEN,Golden Springs Building L,1,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLAR6,GEN,Freeway Springs,2,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLRC1,GEN,Golden Springs Building C1,1.16,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELAMO_2_SOLRD,GEN,Golden Solar Building D,1.25,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELSUR_6_BSOLAR,GEN,Central Antelope Dry Ranch B,3,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DELSUR_6_CREST,DELSUR_6_CREST1,GEN,DELSUR_6_CREST1,6,PHOTO VOLTAIC,SUN,SP15,CISO,
DELSUR_6_CREST,DELSUR_6_CREST2,GEN,DELSUR_6_CREST2,2.5,PHOTO VOLTAIC,SUN,SP15,CISO,
,DELSUR_6_DRYFRB,GEN,Dry Farm Ranch B ,5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DELSUR_6_SOLAR1,GEN,Summer Solar North ,6.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DELTA_2_PL1X4,DELTA_2_CTG1,GEN,DELTA ENERGY CENTER CTG UNIT 1,212.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
DELTA_2_PL1X4,DELTA_2_CTG2,GEN,DELTA ENERGY CENTER CTG UNIT 2,212.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
DELTA_2_PL1X4,DELTA_2_CTG3,GEN,DELTA ENERGY CENTER CTG UNIT 3,212.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
DELTA_2_PL1X4,DELTA_2_PL1X4,GEN,DELTA ENERGY CENTER AGGREGATE,880,COMBINED CYCLE,NATURAL GAS,NP15,CISO,PGAE
DELTA_2_PL1X4,DELTA_2_STG,GEN,DELTA ENERGY CENTER STG UNIT,306,STEAM,HEAT RECOVERY,NP15,CISO,
DEVERS_1_QF,DEVERS_1_QF,GEN,DEVERS QFS,71.63,OTHER,OTHER,SP15,CISO,SCE
,DEVERS_1_SEPV05,GEN,SEPV 5,2,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DEVERS_1_SOLAR,GEN,Cascade Solar,18.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DEVERS_1_SOLAR1,GEN,SEPV8,12,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DEVERS_1_SOLAR2,GEN,SEPV9,9,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DEVERS_2_DHSPG2,GEN,Desert Hot Springs 2,1.4,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DEXZEL_1_UNIT,GEN,Western Power and Steam Cogeneration,20,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,PGAE
,DIABLO_7_UNIT 1,GEN,Diablo Canyon Unit 1,1150,STEAM,URANIUM,ZP26,CISO,PGAE
,DIABLO_7_UNIT 2,GEN,Diablo Canyon Unit 2,1150,STEAM,URANIUM,ZP26,CISO,PGAE
,DINUBA_6_UNIT,GEN,DINUBA GENERATION PROJECT,12,STEAM,BIOMASS,NP15,CISO,PGAE
,DISCOV_1_CHEVRN,GEN,CHEVRON USA (EASTRIDGE),48.8,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,PGAE
,DIVSON_6_NSQF,GEN,DIVISION NAVAL STATION COGEN,47,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,DIXNLD_1_LNDFL,GEN,Zero Waste Energy,1.6,RECIPROCATING ENGINE,BIOMASS,NP15,CISO,PGAE
DMDVLY_1_UNITS,DMDVLY_1_GEN 1,GEN,Diamond Valley Unit 1,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 10,GEN,Diamond Valley Unit 10,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 11,GEN,Diamond Valley Unit 11,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 12,GEN,Diamond Valley Unit 12,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 2,GEN,Diamond Valley Unit 2,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 3,GEN,Diamond Valley Unit 3,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 4,GEN,Diamond Valley Unit 4,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 5,GEN,Diamond Valley Unit 5,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 6,GEN,Diamond Valley Unit 6,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 7,GEN,Diamond Valley Unit 7,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 8,GEN,Diamond Valley Unit 8,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_GEN 9,GEN,Diamond Valley Unit 9,3.3,HYDRO,WATER,SP15,CISO,
DMDVLY_1_UNITS,DMDVLY_1_UNITS,GEN,DIAMOND VALLEY LAKE PUMP-GEN PLANT,21,HYDRO,WATER,SP15,CISO,SCE
,DONNLS_7_UNIT,GEN,Donnells Hydro,72,HYDRO,WATER,NP15,CISO,NCPA
,DOSMGO_2_NSPIN,GEN,DOSMGO_2_NSPIN,159,PUMP,WATER,NP15,CISO,CWRP
,DOUBLC_1_UNITS,GEN,"DOUBLE ""C"" LIMITED",52.23,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,PGAE
,DRACKR_2_SOLAR1,GEN,Dracker Solar Unit 1,110,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,DRACKR_2_SOLAR2,GEN,Dracker Solar Unit 2,125,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DREWS_6_PL1X4,DREWS_6_GEN 1,GEN,DREWS UNIT 1,10.8,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
DREWS_6_PL1X4,DREWS_6_GEN 2,GEN,DREWS UNIT 2,10.8,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
DREWS_6_PL1X4,DREWS_6_GEN 3,GEN,DREWS UNIT 3,10.8,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
DREWS_6_PL1X4,DREWS_6_GEN 4,GEN,DREWS UNIT 4,10.8,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
DREWS_6_PL1X4,DREWS_6_PL1X4,GEN,Drews Generating Plant,41.4,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
DRUM_7_PL1X2,DRUM_7_PL1X2,GEN,Drum PH 1 Units 1 & 2 Aggregate,26,HYDRO,WATER,NP15,CISO,PGAE
DRUM_7_PL3X4,DRUM_7_PL3X4,GEN,Drum PH 1 Units 3 & 4 Aggregate,28.9,HYDRO,WATER,NP15,CISO,PGAE
DRUM_7_PL1X2,DRUM_7_UNIT 1,GEN,DRUM PH 1 UNIT 1,13,HYDRO,WATER,NP15,CISO,
DRUM_7_PL1X2,DRUM_7_UNIT 2,GEN,DRUM PH 1 UNIT 2,13,HYDRO,WATER,NP15,CISO,
DRUM_7_PL3X4,DRUM_7_UNIT 3,GEN,Drum PH 1 Unit 3,12.9,HYDRO,WATER,NP15,CISO,
DRUM_7_PL3X4,DRUM_7_UNIT 4,GEN,Drum PH 1 Unit 4,16,HYDRO,WATER,NP15,CISO,
,DRUM_7_UNIT 5,GEN,DRUM PH 2 UNIT 5,50,HYDRO,WATER,NP15,CISO,PGAE
,DSABLA_7_UNIT,GEN,De Sabla Hydro,18.5,HYDRO,WATER,NP15,CISO,PGAE
DSRTSL_2_SOLAR1,DSRTSL_2_SOLAR1,GEN,Desert Stateline,296.19,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DSRTSL_2_SOLAR1,DSRTSL_2_SOLR1A,GEN,DSRTSL_2_SOLR1A,148.1,PHOTO VOLTAIC,SUN,SP15,CISO,
DSRTSL_2_SOLAR1,DSRTSL_2_SOLR1B,GEN,DSRTSL_2_SOLR1B,148.1,PHOTO VOLTAIC,SUN,SP15,CISO,
DSRTSN_2_SOLAR1,DSRTSN_2_SOLAR1,GEN,Desert Sunlight 300,300,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DSRTSN_2_SOLAR2,DSRTSN_2_SOLAR2,GEN,Desert Sunlight 250,250,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
DSRTSN_2_SOLAR1,DSRTSN_2_SOLR1A,GEN,Desert Sunlight 300,156.9,PHOTO VOLTAIC,SUN,SP15,CISO,
DSRTSN_2_SOLAR1,DSRTSN_2_SOLR1B,GEN,Desert Sunlight 300,156.9,PHOTO VOLTAIC,SUN,SP15,CISO,
DSRTSN_2_SOLAR2,DSRTSN_2_SOLR2A,GEN,Desert Sunlight 250,129.8,PHOTO VOLTAIC,SUN,SP15,CISO,
DSRTSN_2_SOLAR2,DSRTSN_2_SOLR2B,GEN,Desert Sunlight 250,129.8,PHOTO VOLTAIC,SUN,SP15,CISO,
,DTCHWD_2_BT3WND,GEN,Brookfield Tehachapi 3,4.5,WIND,WIND,SP15,CISO,SCE
,DTCHWD_2_BT4WND,GEN,Brookfield Tehachapi 4,6.52,WIND,WIND,SP15,CISO,SCE
ANTLPE_2_QF,DTCHWD_6_QF,GEN,DTCHWD_6_QF,14,,,SP15,CISO,
DUANE_1_PL1X3,DUANE_1_PL1X3,GEN,DONALD VON RAESFELD POWER PROJECT,147.8,COMBINED CYCLE,NATURAL GAS,NP15,CISO,NCPA
DUANE_1_PL1X3,DUANE_7_CTG1,GEN,Donald Von Raesfeld CTG Unit 1,50.4,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
DUANE_1_PL1X3,DUANE_7_CTG2,GEN,Donald Von Raesfeld CTG Unit 2,50.4,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
DUANE_1_PL1X3,DUANE_7_STG3,GEN,Donald Von Raesfeld STG Unit 3,53.6,STEAM,HEAT RECOVERY,NP15,CISO,
,DUTCH1_7_UNIT 1,GEN,DUTCH FLAT 1 PH,22,HYDRO,WATER,NP15,CISO,PGAE
,DUTCH2_7_UNIT 1,GEN,DUTCH FLAT 2 PH,26,HYDRO,WATER,NP15,CISO,PGAE
DVLCYN_1_UNITS,DVLCYN_1_UNIT 1,GEN,DEVIL CANYON HYDRO UNIT 1,60,HYDRO,WATER,SP15,CISO,
DVLCYN_1_UNITS,DVLCYN_1_UNIT 2,GEN,DEVIL CANYON HYDRO UNIT 2,60,HYDRO,WATER,SP15,CISO,
DVLCYN_1_UNITS,DVLCYN_1_UNIT 3,GEN,DEVIL CANYON HYDRO UNIT 3,80,HYDRO,WATER,SP15,CISO,
DVLCYN_1_UNITS,DVLCYN_1_UNIT 4,GEN,DEVIL CANYON HYDRO UNIT 4,80,HYDRO,WATER,SP15,CISO,
DVLCYN_1_UNITS,DVLCYN_1_UNITS,GEN,DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE,236.8,HYDRO,WATER,SP15,CISO,CWRS
,EASTWD_7_UNIT,GEN,EASTWOOD PUMP-GEN,200,PUMPED STORAGE,WATER,SP15,CISO,SCE
,EDMONS_2_NSPIN,GEN,EDMONS_2_NSPIN,840,PUMP,WATER,SP15,CISO,CWRS
,EEKTMN_6_SOLAR1,GEN,EE K Solar 1,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,ELCABO_5_ECWSCEDYN,TG,El Cabo Wind,298,WIND,WIND,SP15,AZPS,SCE
,ELCAJN_6_EB1BT1,GEN,Eastern BESS 1,7.5,OTHER,LESR,SP15,CISO,SDGE
,ELCAJN_6_LM6K,GEN,El Cajon Energy Center,48.1,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ELCAJN_6_UNITA1,GEN,Cuyamaca Peak Energy Plant,45.42,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ELCAP_1_SOLAR,GEN,2097 Helton,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,ELDORO_7_UNIT 1,GEN,El Dorado Unit 1,11,HYDRO,WATER,NP15,CISO,PGAE
,ELDORO_7_UNIT 2,GEN,El Dorado Unit 2,11,HYDRO,WATER,NP15,CISO,PGAE
ELECTR_7_PL1X3,ELECTR_7_PL1X3,GEN,ELECTRA PH UNIT 1 & 2 AGGREGATE,101.5,HYDRO,WATER,NP15,CISO,PGAE
ELECTR_7_PL1X3,ELECTR_7_UNIT 1,GEN,ELECTRA UNIT 1,31.7,HYDRO,WATER,NP15,CISO,
ELECTR_7_PL1X3,ELECTR_7_UNIT 2,GEN,ELECTRA UNIT 2,31.7,HYDRO,WATER,NP15,CISO,
ELECTR_7_PL1X3,ELECTR_7_UNIT 3,GEN,ELECTRA UNIT 3,38.1,HYDRO,WATER,NP15,CISO,
,ELKCRK_6_STONYG,GEN,STONEY GORGE HYDRO AGGREGATE,4.9,HYDRO,WATER,NP15,CISO,NCPA
ELKHIL_2_PL1X3,ELKHIL_2_PL1X3,GEN,ELK HILLS COMBINED CYCLE (AGGREGATE),551.7,COMBINED CYCLE,NATURAL GAS,ZP26,CISO,PGAE
ELKHIL_2_PL1X3,ELKHIL_7_CTG1,GEN,ELK HILLS COMBUSTION TURBINE UNIT 1,169,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,
ELKHIL_2_PL1X3,ELKHIL_7_CTG2,GEN,ELK HILLS COMBUSTION TURBINE UNIT 2,169,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,
ELKHIL_2_PL1X3,ELKHIL_7_STG,GEN,ELK HILLS STEAM TURBINE UNIT,223,STEAM,HEAT RECOVERY,ZP26,CISO,
,ELLIS_2_QF,GEN,ELLIS QFS,12,OTHER,OTHER,SP15,CISO,SCE
,ELNIDP_6_BIOMAS,GEN,El Nido Biomass to Energy,10.5,STEAM,BIOMASS,NP15,CISO,PGAE
ELSEGN_2_UN1011,ELSEGN_2_UN1011,GEN,El Segundo Energy Center 5/6,263,COMBINED CYCLE,NATURAL GAS,SP15,CISO,SCE
ELSEGN_2_UN2021,ELSEGN_2_UN2021,GEN,El Segundo Energy Center 7/8,263.68,COMBINED CYCLE,NATURAL GAS,SP15,CISO,SCE
ELSEGN_2_UN1011,ELSEGN_2_UNIT10,GEN,El Segundo Energy Center Unit 6,90.5,COMBINED CYCLE,NATURAL GAS,SP15,CISO,
ELSEGN_2_UN1011,ELSEGN_2_UNIT11,GEN,El Segundo Energy Center Unit 5,228,COMBINED CYCLE,NATURAL GAS,SP15,CISO,
ELSEGN_2_UN2021,ELSEGN_2_UNIT20,GEN,El Segundo Energy Center Unit 8,90.5,COMBINED CYCLE,NATURAL GAS,SP15,CISO,
