0.000000000000000000e+00,1.000000000000000000e+00,4.861999999999999744e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.861999999999999744e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.050999999999999801e+01,-1.052375850000000002e+00,7.500000000000000000e+07,1.041666666666666609e-02,-1.052375850000000002e+00,5.050999999999999801e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.213000000000000256e+01,0.000000000000000000e+00,7.500000000000000000e+07,1.041666666666666609e-02,-1.052375850000000002e+00,5.213000000000000256e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.321000000000000085e+01,-1.108630349999999876e+00,1.500000000000000000e+08,2.083333333333333218e-02,-2.161006200000000099e+00,5.321000000000000085e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.381000000000000227e+01,0.000000000000000000e+00,1.500000000000000000e+08,2.083333333333333218e-02,-2.161006200000000099e+00,5.381000000000000227e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.246000000000000085e+01,0.000000000000000000e+00,1.500000000000000000e+08,2.083333333333333218e-02,-2.161006200000000099e+00,5.246000000000000085e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.607999999999999829e+01,1.168426799999999988e+00,7.500000000000000000e+07,3.125000000000000000e-02,-9.925794000000001116e-01,5.607999999999999829e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.397999999999999687e+01,0.000000000000000000e+00,7.500000000000000000e+07,3.125000000000000000e-02,-9.925794000000001116e-01,5.397999999999999687e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.360000000000000142e+01,-1.116756000000000082e+00,1.500000000000000000e+08,4.166666666666666435e-02,-2.109335399999999971e+00,5.360000000000000142e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.364999999999999858e+01,0.000000000000000000e+00,1.500000000000000000e+08,4.166666666666666435e-02,-2.109335399999999971e+00,5.364999999999999858e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.342999999999999972e+01,0.000000000000000000e+00,1.500000000000000000e+08,4.166666666666666435e-02,-2.109335399999999971e+00,5.342999999999999972e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.457999999999999829e+01,-1.137174299999999860e+00,2.250000000000000000e+08,5.208333333333332871e-02,-3.246509699999999832e+00,5.457999999999999829e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.343999999999999773e+01,-1.113422399999999923e+00,3.000000000000000000e+08,6.249999999999999306e-02,-4.359932099999999977e+00,5.343999999999999773e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.414000000000000057e+01,1.128006899999999924e+00,2.250000000000000000e+08,7.291666666666665741e-02,-3.231925200000000054e+00,5.414000000000000057e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.342000000000000171e+01,0.000000000000000000e+00,2.250000000000000000e+08,7.291666666666665741e-02,-3.231925200000000054e+00,5.342000000000000171e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.621000000000000085e+01,0.000000000000000000e+00,2.250000000000000000e+08,7.291666666666665741e-02,-3.231925200000000054e+00,5.621000000000000085e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.377000000000000313e+01,-1.120297950000000098e+00,3.000000000000000000e+08,8.333333333333332871e-02,-4.352223150000000373e+00,5.377000000000000313e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.375999999999999801e+01,0.000000000000000000e+00,3.000000000000000000e+08,8.333333333333332871e-02,-4.352223150000000373e+00,5.375999999999999801e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.452000000000000313e+01,-1.135924200000000051e+00,3.750000000000000000e+08,9.375000000000000000e-02,-5.488147350000000202e+00,5.452000000000000313e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.042999999999999972e+01,1.259059049999999846e+00,3.000000000000000000e+08,1.041666666666666713e-01,-4.229088300000000800e+00,6.042999999999999972e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.423000000000000398e+01,1.338232050000000006e+00,2.250000000000000000e+08,1.145833333333333426e-01,-2.890856250000000571e+00,6.423000000000000398e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.032999999999999829e+01,1.256975549999999942e+00,1.500000000000000000e+08,1.250000000000000000e-01,-1.633880700000000630e+00,6.032999999999999829e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.842000000000000171e+01,1.217180699999999893e+00,7.500000000000000000e+07,1.354166666666666574e-01,-4.167000000000007365e-01,5.842000000000000171e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.354999999999999716e+01,0.000000000000000000e+00,7.500000000000000000e+07,1.354166666666666574e-01,-4.167000000000007365e-01,5.354999999999999716e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.457999999999999829e+01,1.137174299999999860e+00,0.000000000000000000e+00,1.458333333333333148e-01,7.204742999999991238e-01,5.457999999999999829e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.245000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.458333333333333148e-01,7.204742999999991238e-01,5.245000000000000284e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.257000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.458333333333333148e-01,7.204742999999991238e-01,5.257000000000000028e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.257000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.458333333333333148e-01,7.204742999999991238e-01,5.257000000000000028e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.210000000000000142e+01,-1.085503499999999955e+00,7.500000000000000000e+07,1.562499999999999722e-01,-3.650292000000008308e-01,5.210000000000000142e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.332000000000000028e+01,0.000000000000000000e+00,7.500000000000000000e+07,1.562499999999999722e-01,-3.650292000000008308e-01,5.332000000000000028e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.360999999999999943e+01,-1.116964349999999939e+00,1.500000000000000000e+08,1.666666666666666297e-01,-1.481993550000000770e+00,5.360999999999999943e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.364000000000000057e+01,0.000000000000000000e+00,1.500000000000000000e+08,1.666666666666666297e-01,-1.481993550000000770e+00,5.364000000000000057e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.421999999999999886e+01,-1.129673699999999892e+00,2.250000000000000000e+08,1.770833333333332871e-01,-2.611667250000000884e+00,5.421999999999999886e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.374000000000000199e+01,-1.119672900000000082e+00,3.000000000000000000e+08,1.874999999999999445e-01,-3.731340150000001188e+00,5.374000000000000199e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.182999999999999829e+01,1.288228049999999847e+00,2.250000000000000000e+08,1.979166666666666019e-01,-2.443112100000001341e+00,6.182999999999999829e+01
0.000000000000000000e+00,1.000000000000000000e+00,8.820999999999999375e+01,1.837855349999999888e+00,1.500000000000000000e+08,2.083333333333332593e-01,-6.052567500000014533e-01,8.820999999999999375e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.225000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+08,2.083333333333332593e-01,-6.052567500000014533e-01,6.225000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.196000000000000085e+01,0.000000000000000000e+00,1.500000000000000000e+08,2.083333333333332593e-01,-6.052567500000014533e-01,6.196000000000000085e+01
0.000000000000000000e+00,1.000000000000000000e+00,7.362000000000000455e+01,1.533872700000000089e+00,7.500000000000000000e+07,2.187499999999999167e-01,9.286159499999986355e-01,7.362000000000000455e+01
0.000000000000000000e+00,1.000000000000000000e+00,7.362000000000000455e+01,1.533872700000000089e+00,0.000000000000000000e+00,2.291666666666665741e-01,2.462488649999998724e+00,7.362000000000000455e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.115999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.291666666666665741e-01,2.462488649999998724e+00,6.115999999999999659e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.535999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.291666666666665741e-01,2.462488649999998724e+00,5.535999999999999943e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.300999999999999801e+01,-1.104463349999999844e+00,7.500000000000000000e+07,2.395833333333332316e-01,1.358025299999998881e+00,5.300999999999999801e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.271000000000000085e+01,1.098212849999999907e+00,0.000000000000000000e+00,2.499999999999998890e-01,2.456238149999999010e+00,5.271000000000000085e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.279999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.499999999999998890e-01,2.456238149999999010e+00,5.279999999999999716e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.272999999999999687e+01,-1.098629549999999844e+00,7.500000000000000000e+07,2.604166666666665741e-01,1.357608599999999166e+00,5.272999999999999687e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.272999999999999687e+01,0.000000000000000000e+00,7.500000000000000000e+07,2.604166666666665741e-01,1.357608599999999166e+00,5.272999999999999687e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.350999999999999801e+01,1.114880850000000034e+00,0.000000000000000000e+00,2.708333333333332593e-01,2.472489449999999422e+00,5.350999999999999801e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.375999999999999801e+01,-1.120089600000000019e+00,7.500000000000000000e+07,2.812499999999999445e-01,1.352399849999999404e+00,5.375999999999999801e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.432000000000000028e+01,1.131757200000000019e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.432000000000000028e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.567000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.567000000000000171e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.606000000000000227e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.606000000000000227e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.360999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.360999999999999943e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.278000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.278000000000000114e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.182999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.182999999999999829e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.090999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666297e-01,2.484157049999999423e+00,5.090999999999999659e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.671000000000000085e+01,-9.732028499999999527e-01,7.500000000000000000e+07,3.020833333333333148e-01,1.510954199999999581e+00,4.671000000000000085e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.818999999999999773e+01,0.000000000000000000e+00,7.500000000000000000e+07,3.020833333333333148e-01,1.510954199999999581e+00,4.818999999999999773e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.177000000000000313e+01,0.000000000000000000e+00,7.500000000000000000e+07,3.020833333333333148e-01,1.510954199999999581e+00,5.177000000000000313e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.239999999999999858e+01,1.091753999999999891e+00,0.000000000000000000e+00,3.125000000000000000e-01,2.602708199999999472e+00,5.239999999999999858e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.040999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e-01,2.602708199999999472e+00,5.040999999999999659e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.403000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e-01,2.602708199999999472e+00,4.403000000000000114e+01
